Date,Close,High,Low,Open,Volume
2022-01-03,143.80296325683594,144.65541477911893,142.53494010406916,143.86593461715796,28646000
2022-01-04,143.21580505371094,145.28420441137249,142.53840520993347,144.204126900804,28400000
2022-01-05,136.6456298828125,143.3150106060316,136.55935260045507,143.23616397542605,54618000
2022-01-06,136.6183624267578,138.7928950463076,135.43911342349688,135.87550910453731,37348000
2022-01-07,135.89382934570312,137.31359818480337,134.65357655381717,137.01307300645394,29760000
2022-01-10,137.53280639648438,137.68158591115076,132.0729417434719,133.9707545272893,44408000
2022-01-11,138.59056091308594,139.06663719581033,135.5720211712193,136.87574497844983,28730000
2022-01-12,140.27114868164062,141.4390018146242,139.54118939726052,139.9929457226333,26108000
2022-01-13,137.4509735107422,141.67902912526233,137.27442366179454,140.37975480829834,31436000
2022-01-14,138.33714294433594,139.5883072001904,135.87549384235362,135.9553241572003,29662000
2022-01-18,134.88320922851562,136.00741694604665,134.32830144930435,135.05876027547475,34872000
2022-01-19,134.0089111328125,136.82860852545411,133.90874111772067,135.40437523941512,28648000
2022-01-20,132.21475219726562,136.49786462490957,131.87456152295866,135.1331368955776,29908000
2022-01-21,129.28297424316406,133.75996411235568,129.02014712662628,131.506600309101,55652000
2022-01-24,129.73175048828125,130.12748179103494,123.47942593711821,124.94530705866508,76622000
2022-01-25,125.89447784423828,128.3382842647663,125.46354548795776,127.68468965184117,46960000
2022-01-26,128.1736602783203,131.90977994463373,126.09979711495389,130.04420204001252,49130000
2022-01-27,127.9475326538086,131.56512510672957,127.87561726096432,130.2276834310956,31950000
2022-01-28,132.2578887939453,132.26335206297418,127.43177919070502,128.59615164447928,34362000
2022-01-31,134.19439697265625,134.3625173657848,131.1257647038749,133.06225920242,39986000
2022-02-01,136.5156707763672,136.66345141814793,133.26702398613858,136.4665770332093,68644000
2022-02-02,146.7868194580078,150.3042417927189,144.32963459516995,150.01017866907893,123200000
2022-02-03,141.9170379638672,148.44806509169965,141.49601822201203,144.5111067615448,71518000
2022-02-04,142.11839294433594,143.68742564570832,139.36316498296367,142.26865554288074,57998000
2022-02-07,138.05996704101562,143.06757616212872,137.76142430297742,143.06757616212872,54974000
2022-02-08,138.2563018798828,138.85237322389543,135.89085796988192,137.88685780823388,54284000
2022-02-09,140.43130493164062,141.3561711201522,139.03782352988043,139.80796270595044,40144000
2022-02-10,137.48370361328125,140.3247247602678,136.82614390542432,138.55833324032872,39330000
2022-02-11,133.1817626953125,138.01580259283259,132.30648944702975,137.46387619119915,39958000
2022-02-14,134.41505432128906,135.18271167288583,132.16415735662878,132.16415735662878,34302000
2022-02-15,135.4886932373047,136.9763973849014,134.7081419187358,136.4427979327925,26680000
2022-02-16,136.6089324951172,136.95407185843112,133.81798904852437,135.5263729022058,25022000
2022-02-17,131.45254516601562,135.98954027468156,131.39254001045595,135.12617731893766,38950000
2022-02-18,129.3340606689453,132.97100892915242,129.12925617493363,132.37293985364457,45620000
2022-02-22,128.7493896484375,131.09697591573786,127.17241181915688,128.77367925061782,44990000
2022-02-23,126.54212951660156,130.9685427450542,126.48212435927555,130.56934576146136,32786000
2022-02-24,131.6033172607422,131.90979005724103,123.92924660861584,123.92924660861584,54456000
2022-02-25,133.3572998046875,134.16264009522365,130.67149031409218,132.45723763350745,36406000
2022-02-28,133.9499053955078,134.6387009971114,131.5055996259116,131.95935360321266,38864000
2022-03-01,132.9625701904297,135.13858587625842,132.1264932248051,133.77287444721637,26496000
2022-03-02,133.4683837890625,134.15371378545083,131.9806796935572,133.5244239122076,23520000
2022-03-03,132.80189514160156,135.32106741558047,131.93505144439177,134.8950837847723,24604000
2022-03-04,130.8252410888672,132.75430495921202,129.26910212432648,131.83788309122372,30430000
2022-03-07,125.34254455566406,130.6551346655655,125.25972533418172,130.41016532100002,45112000
2022-03-08,126.0625991821289,130.1741178832379,124.64432087127925,125.21510386863837,40428000
2022-03-09,132.32630920410156,132.63922887603567,128.83565901257037,130.17409924594682,37026000
2022-03-10,131.3439483642578,132.17954098140794,129.8393852677274,130.18998790766506,27102000
2022-03-11,128.805908203125,132.69873673623212,128.56886893727994,132.39424653455924,31526000
2022-03-14,124.91854095458984,129.33999766688925,124.24808740004758,129.18230442418397,38812000
2022-03-15,128.13893127441406,128.79005910986243,124.68993626243409,125.93514541675391,30920000
2022-03-16,132.18797302246094,132.240032982956,127.67923236827228,129.66135482928354,35576000
2022-03-17,132.74188232421875,132.9814035170428,131.1014338034284,132.05753605900716,28264000
2022-03-18,135.00962829589844,135.12715666182308,131.1743232843676,132.33076547882177,44566000
2022-03-21,134.98583984375,135.92656630102422,132.99330550843302,135.04732810159504,26832000
2022-03-22,138.72146606445312,139.89378371835335,134.9858461376951,134.9858461376951,35496000
2022-03-23,137.14199829101562,138.44423861979692,136.7051184456803,137.56549993961835,25154000
2022-03-24,140.41151428222656,140.45812610885343,136.62133716164368,138.05894880404426,26396000
2022-03-25,140.51165771484375,140.87068978159917,138.59202264033723,140.7526620000857,24126000
2022-03-28,140.2959747314453,140.83848798996723,138.66543848117558,139.74551627484473,35050000
2022-03-29,141.3373565673828,142.6148082235357,140.87418935059165,141.47820601311636,34318000
2022-03-30,140.7749786376953,141.55056596107124,140.43925249315063,141.29220332405055,19884000
2022-03-31,137.92752075195312,140.9430935807132,137.88487396414888,140.88853656508715,37524000
2022-04-01,139.00161743164062,139.3194857828398,137.17372307519005,138.35645243068979,25942000
2022-04-04,141.7995147705078,142.53395362091976,139.1603322944685,139.20794293991247,25942000
2022-04-05,139.4385223388672,141.81834310644794,139.23173537157103,141.6978485343159,21418000
2022-04-06,135.4287109375,138.21815668503515,134.40615630279157,137.6126568784006,32468000
2022-04-07,134.77459716796875,136.04013849416,133.1272020827794,134.89509176328988,26234000
2022-04-08,132.19491577148438,134.5578779659387,131.87554910979466,134.47208496943966,25142000
2022-04-11,127.76748657226562,131.00968655703124,127.61375837664467,130.7428944364758,36884000
2022-04-12,126.6676025390625,130.52125805208976,125.74969005200958,130.52125805208976,32710000
2022-04-13,128.8292236328125,129.26561926423614,126.6938724329844,126.95075200878496,27928000
2022-04-14,125.691162109375,129.4099304660489,125.56321417081908,129.4099304660489,31598000
2022-04-18,126.6299057006836,127.16150750964877,125.14765723721159,125.95895269585907,20808000
2022-04-19,128.9432830810547,129.26461711503015,125.95844660693362,126.64477542409657,26490000
2022-04-20,126.99043273925781,130.32190729459282,126.45486584861408,129.8190594866463,31696000
2022-04-21,123.79136657714844,129.0320490590413,123.50572537982224,128.1905088826277,36446000
2022-04-22,118.6548080444336,124.37404058160757,117.95013720142737,123.9753354789634,56884000
2022-04-25,122.06513977050781,122.26697049749592,117.5395474851339,118.12470752635328,46128000
2022-04-26,117.67741394042969,121.5057736858409,117.53955339980683,121.29204028497183,73054000
2022-04-27,113.35760498046875,116.2809382238553,111.81237758233146,113.53116592670582,91820000
2022-04-28,117.55094909667969,118.66870978777183,113.17957694674581,115.46072646475163,48884000
2022-04-29,113.17412567138672,116.95339156318096,112.88154564341171,115.77760818173668,42676000
2022-05-02,115.6273422241211,115.78850866046761,111.67699010622513,112.47539163673035,35534000
2022-05-03,116.3721923828125,117.47111160861961,115.08334509514572,115.47609513987739,24968000
2022-05-04,121.25880432128906,121.84743753057185,114.17236904181686,116.07217173392031,49916000
2022-05-05,115.55047607421875,120.04681450711568,114.06277194925556,119.21866011890872,45840000
2022-05-06,114.79769897460938,116.60774359414943,113.08089313905965,114.24030932144473,39710000
2022-05-09,111.5887222290039,114.13368999515002,111.08240885566522,112.3216628968711,40802000
2022-05-10,113.45726776123047,115.29706511899676,111.97501939704058,114.56065130362705,39900000
2022-05-11,112.6712875366211,115.41064811914042,112.30829034622435,112.30829034622435,37534000
2022-05-12,111.91899871826172,113.35810103264562,108.92424938909092,110.46452055455832,53836000
2022-05-13,115.09920501708984,116.90875017939355,112.67375572924637,113.594142514748,35038000
