Date,Close,High,Low,Open,Volume
2020-01-02,15.694305419921875,15.9659210503719,15.592450367981547,15.881040761117053,7096800
2020-01-03,15.76220703125,16.093238330265752,15.643375614979037,16.067775380468618,13759300
2020-01-06,15.609421730041504,16.135678113607312,15.592446971054098,16.110213546691437,14286900
2020-01-07,15.677323341369629,15.728252467789755,15.388731434147338,15.6094194584324,12084100
2020-01-08,15.125603675842285,15.7112756619819,15.03223523225237,15.7112756619819,14582200
2020-01-09,14.938874244689941,15.108633204235128,14.820041192155765,14.955850626331518,11537900
2020-01-10,15.151070594787598,15.244437433942545,14.938870731048153,14.99828643386216,8361600
2020-01-13,14.811553001403809,15.091656792047317,14.794576621617733,15.083168602154279,8410700
2020-01-14,14.904914855957031,14.938867604147697,14.650275720351592,14.684226849586118,10064900
2020-01-15,15.193514823913574,15.26141873746906,14.904922786563512,15.066195188366665,10450300
2020-01-16,15.354783058166504,15.363271247426725,15.057702909885004,15.278390973781073,10178800
2020-01-17,15.23595142364502,15.456637865357484,15.074679067972182,15.388733971225216,9789200
2020-01-21,15.575472831726074,15.575472831726074,15.218976938448318,15.244439890067396,14625700
2020-01-22,15.524544715881348,15.617911566508907,15.422688056429756,15.56698404626145,10563200
2020-01-23,15.643373489379883,15.855573343291262,15.431173635468504,15.45663658180577,13182200
2020-01-24,15.881037712097168,15.91499046886322,15.575470995985448,15.660351268944028,14750800
2020-01-27,15.804649353027344,16.271488488064268,15.66035335545937,16.12719249049629,21295700
2020-01-28,15.278389930725098,15.702789651023018,15.151070338427013,15.617909383172144,16125200
2020-01-29,15.592449188232422,15.617912139812507,15.218976915142703,15.354784720092285,8479500
2020-01-30,15.651864051818848,15.830111179041094,15.490591685077304,15.634887672381495,13839700
2020-01-31,15.719770431518555,15.9065057779302,15.634890139892567,15.685817667285397,11002500
2020-02-03,15.516056060791016,15.660352046296234,15.354783696060093,15.592448148350051,11758500
2020-02-04,15.295365333557129,15.405708541463339,14.964332471925804,15.286877145417213,15578600
2020-02-05,15.295365333557129,15.42268491774317,15.244436204717633,15.278388957277297,7388300
2020-02-06,15.575472831726074,15.694304256499747,15.32083198283811,15.380249314181686,7471800
2020-02-07,15.43966293334961,15.753717833089947,15.346294472853364,15.660350991550223,8733600
2020-02-10,15.643373489379883,15.71976556630449,15.414197258606055,15.499077523961889,8164900
2020-02-11,15.651864051818848,15.821622989322417,15.49907987479598,15.592448342744765,10385000
2020-02-12,15.626396179199219,15.85557239628503,15.448149089658903,15.711276439485406,11832200
2020-02-13,16.067773818969727,16.271485492332815,15.745229121927483,15.770693688206544,15270200
2020-02-14,16.738325119018555,16.74681330807115,16.067774373428893,16.127190077840527,20194400
2020-02-18,17.468294143676758,17.527709851339058,16.76379060333293,16.84867087954619,27961900
2020-02-19,17.824787139892578,17.85873989249618,17.315507183532947,17.663514802938153,20183200
2020-02-20,17.629566192626953,18.08791708568536,17.587125245797832,17.77386217393279,16593500
2020-02-21,18.198261260986328,18.342557236999504,17.96908501338484,18.206749450040814,19956000
2020-02-24,18.699058532714844,19.157409542556742,18.444417643729793,19.097993820813993,29354200
2020-02-25,18.036989212036133,18.741492725912696,18.028501022838036,18.418949631167756,26511700
2020-02-26,17.90118408203125,18.147335129516026,17.731423510764184,17.82479198685675,18550700
2020-02-27,16.84516716003418,18.267383007652136,16.760004213449346,18.207767807999083,28277900
2020-02-28,16.2149600982666,16.291604945183522,15.354817628567277,15.627337693353654,40581500
2020-03-02,16.91329574584961,16.98142577242074,16.30012388236148,16.538579787534413,25295800
2020-03-03,17.56053352355957,18.114090246495483,16.777037329383962,17.185817528689117,32518300
2020-03-04,17.50091552734375,17.926728573014866,17.168781871511595,17.8841479181869,23388100
2020-03-05,18.020410537719727,18.19073643006452,17.569048060049695,17.781954613306638,27916600
2020-03-06,18.080018997192383,18.590994905303617,17.39020241463341,18.326991308779405,28052900
2020-03-09,16.972909927368164,17.79898673233937,16.947360557353296,17.466853043886168,23635700
2020-03-10,16.92181396484375,17.398724200518128,16.257544918321916,17.07510532233513,23015800
2020-03-11,16.002056121826172,16.94736004280305,15.763600215304706,16.632259277260083,22061600
2020-03-12,14.375450134277344,15.329272232335866,13.174658084866286,14.452096625386874,33552400
2020-03-13,13.344980239868164,14.997135228144051,12.825488642864325,14.860875190383956,31110800
2020-03-16,13.907055854797363,14.605389082606047,10.773071162277157,11.24998219416355,36620600
2020-03-17,15.082298278808594,15.83173019756125,13.736729031957381,13.804859058721444,32058700
2020-03-18,13.523822784423828,15.312237136075515,13.157623295599066,14.545773958535356,30257400
2020-03-19,13.694146156311035,15.193008126696784,11.922764123009278,13.225751689043758,22990000
2020-03-20,13.523822784423828,14.477643934406185,13.234269775787872,14.18809092577023,20170900
2020-03-23,14.4180326461792,15.218561774541072,13.941122401863858,13.966670149734579,33801100
2020-03-24,16.606708526611328,16.836647957592504,15.439980084644048,15.993538335009362,34579500
2020-03-25,16.274574279785156,16.802581519349577,15.686951852471926,16.334187843186193,30961900
2020-03-26,16.67483901977539,17.18581500607753,15.933923595985107,16.640774820340788,24263100
2020-03-27,16.38528823852539,16.84516717590798,16.146832312732776,16.266061087803134,22450000
2020-03-30,16.427865982055664,16.717417321704833,15.993536536060432,16.351219513683116,22511900
2020-03-31,15.601789474487305,16.325671964980536,15.559208820366223,16.061668335864592,19294400
2020-04-01,16.07018280029297,16.334186396696076,15.550690437777625,15.678434008659927,18073100
2020-04-02,16.90477752685547,17.569044810575097,16.15534568836692,16.266057985218723,24917600
2020-04-03,16.989940643310547,17.34762365551754,16.811098325033143,16.811098325033143,14226600
2020-04-06,17.50091552734375,17.994858595348333,17.228395438009894,17.458334872515785,17449100
2020-04-07,17.296524047851562,17.569044114930524,16.913293312652172,17.44981699167041,16499800
2020-04-08,17.381690979003906,17.5179510439327,17.015491445377233,17.185817338712276,11599500
2020-04-09,19.170103073120117,19.221200182616005,17.63717516911306,17.807501033229787,31768100
2020-04-13,20.754133224487305,21.086266954954876,18.948684790417456,19.161591361096306,32986800
2020-04-14,20.805225372314453,21.33323263172181,20.302765855697487,20.69451307239663,33199200
2020-04-15,20.83928871154785,21.026647480807128,19.970631381187452,20.217602089282263,20342200
2020-04-16,21.290658950805664,21.384338369980686,20.745618601456517,20.86484577178955,19300400
2020-04-17,20.898902893066406,20.992580648838896,19.715141644353597,19.962113964907648,28513300
2020-04-20,21.222524642944336,21.69091839600944,20.703032149133623,20.703032149133623,18048000
2020-04-21,21.137361526489258,21.401365187456634,20.481608978083425,20.524191261689797,17345500
2020-04-22,22.55105972290039,22.6362226614888,21.77608006800695,21.84421009400809,21021400
2020-04-23,22.772485733032227,24.271348128148436,22.62770920553952,22.942811632793585,30865400
2020-04-24,23.079069137573242,23.564495786284247,22.82358031632936,23.206812736021195,27620500
2020-04-27,22.93429183959961,23.300491333779448,22.38073518241173,23.03648606511384,15222800
2020-04-28,22.959836959838867,23.121646360149924,22.15079320697906,22.542540400592657,17129300
2020-04-29,22.610673904418945,23.02797215235883,22.074150138185935,22.72138621488397,20809600
2020-04-30,21.90382194519043,22.619187974250337,21.571688297536838,22.22744076156639,17781500
2020-05-01,22.93429183959961,23.07906834603471,21.426913206307315,21.529109056169474,19597900
2020-05-04,23.317520141601562,23.58152538218591,22.94280585544245,23.249390123722836,16474300
2020-05-05,24.007341384887695,24.09250432391149,22.925775795285787,23.23236172603227,16835400
2020-05-06,22.619190216064453,23.922178817638812,22.49144661771747,23.785918762822302,17043600
2020-05-07,23.21533203125,23.54746575269732,22.687323035593167,22.993909008835725,16302200
2020-05-08,23.326038360595703,23.751851410621022,23.198294770457682,23.36862064020696,12732300
2020-05-11,22.15930938720703,23.30048838173852,22.065630005397697,23.181259634613628,19131600
2020-05-12,22.17634391784668,22.729900545350528,22.091180984919664,22.423314636552405,13108900
2020-05-13,22.24447250366211,22.687316802475348,21.7675607597898,22.636219695756076,12920900
2020-05-14,23.11313247680664,23.291974807439765,22.22744215284332,22.22744215284332,17395100
2020-05-15,23.879596710205078,23.930693821572802,23.20681130908053,23.564494337350364,19240600
2020-05-18,23.164230346679688,24.041404181650318,22.934290912050393,23.91366059275,17282900
2020-05-19,23.930694580078125,24.058438174720326,23.34307209550647,23.436751489606458,17810600
2020-05-20,23.206815719604492,24.152121393478886,23.181266346890954,24.09250781482882,16291200
2020-05-21,22.36370086669922,22.9683545987016,21.810144244247557,22.95983814305184,22018800
2020-05-22,22.414796829223633,22.959836968134343,22.338150356645848,22.65325270217094,11271100
2020-05-26,21.06071662902832,22.057119399707062,20.932973017269127,22.057119399707062,30232600
2020-05-27,20.37089729309082,20.439027319180838,19.638498294362165,19.97063359285546,37015100
2020-05-28,20.45631217956543,21.16523648050406,20.336733467845814,20.96878632164882,19102000
2020-05-29,20.499019622802734,21.10544817133511,20.464853808122523,21.054201078430502,20309100
2020-06-01,21.16523551940918,21.173776971938118,20.584429780365276,20.584429780365276,16352500
2020-06-02,20.45631217956543,21.20794211597249,20.208614932324966,21.19940066305569,16069500
2020-06-03,19.832799911499023,20.21715716194335,19.414278477190553,19.93529572132272,23448500
2020-06-04,20.01215934753418,20.516093488160294,19.798627987238877,20.345267748278054,21961100
2020-06-05,19.892587661743164,19.90112748483252,18.9018003844885,19.217827599603886,28169100
2020-06-08,20.123201370239258,20.140284275510844,19.550937076565198,19.84988140235592,15541600
2020-06-09,20.780874252319336,20.93461710965459,20.319647309428756,20.584425769775482,21508000
2020-06-10,21.421470642089844,21.523966434054923,20.20007073584232,21.156692154093463,21908200
2020-06-11,20.7637939453125,22.12185384932865,20.191529698782954,21.703332479346653,30986200
2020-06-12,20.558805465698242,21.276271188472002,20.422145483180906,21.05419830960246,15344600
2020-06-15,21.131067276000977,21.199397259248634,19.72176035332095,20.07195172110461,15853500
2020-06-16,20.823583602905273,21.276270805032844,20.601512357153375,20.857749412476622,16296600
2020-06-17,20.71254539489746,21.17377399185195,20.584426883226303,20.908993888067588,9236700
2020-06-18,20.447765350341797,20.86628665853022,20.36235247274688,20.669838180442518,12574700
2020-06-19,20.91754150390625,21.21648587198297,20.584432949569305,20.712551498997687,19198700
2020-06-22,21.737497329711914,22.08768869792913,21.36168160682686,21.447094493271003,17414300
2020-06-23,21.933940887451172,22.361003594359133,21.780198052305916,22.164555140169057,16212000
2020-06-24,21.95956802368164,22.42079662187847,21.65208392066569,21.93394529874755,19762900
2020-06-25,21.976652145385742,22.070606486329595,21.635002218019956,21.976652145385742,10068700
2020-06-26,22.09623146057129,22.173101270905274,21.49834284910169,21.899781321358738,12116300
2020-06-29,22.31830406188965,22.369552777398624,22.0022784618285,22.207268436517882,10296300
2020-06-30,23.01014518737793,23.095558077162494,22.079148109868452,22.258513712212203,15373000
2020-07-01,22.899106979370117,23.044308397165793,22.10476990725938,23.044308397165793,15634500
2020-07-02,22.437881469726562,23.018687178940127,22.437881469726562,22.7197428722431,12824100
2020-07-06,22.728286743164062,23.052853811558087,22.51475530552927,22.830780920924035,11302100
2020-07-07,23.078475952148438,23.240758656188312,22.506211689131206,22.677035845349298,12200500
2020-07-08,23.676359176635742,23.864267836437048,23.30908656608309,23.531157770932538,17430100
2020-07-09,23.565322875976562,23.958219827346642,23.05284724579006,23.915514203629066,13002700
2020-07-10,23.15534782409668,23.795942087360597,23.035769120488904,23.60803339416929,11545900
2020-07-13,22.31830406188965,23.6251169832894,22.241434246857196,23.479915547578315,15524700
2020-07-14,23.10409927368164,23.12118217847736,22.164562317533697,22.249973583281353,12752400
2020-07-15,23.138259887695312,23.14680133817523,22.497665763737224,22.975975586807035,14009700
2020-07-16,22.79661750793457,23.138267493865392,22.540378796649726,22.907653142443724,11708600
2020-07-17,23.351791381835938,23.411579906386205,22.85639865527143,23.095554382587615,12309100
2020-07-20,24.018016815185547,24.060722451054204,23.582412487039786,23.582412487039786,15059200
2020-07-21,24.111968994140625,24.63298621134596,24.043639000828087,24.564656218033416,17387600
2020-07-22,24.359661102294922,24.504862511110378,24.000928305757625,24.470696707099588,13559000
2020-07-23,23.90697479248047,24.658606215303674,23.54824198365922,24.35112048513825,17493600
2020-07-24,24.29133415222168,24.325498331377126,23.941142763022487,24.018014202516497,13356700
2020-07-27,25.546897888183594,25.794595106981735,25.11983506607539,25.196706504384096,28270100
2020-07-28,25.273576736450195,25.52981376583943,24.94900809483417,25.19670530181036,16893900
2020-07-29,24.581737518310547,25.470027373363088,24.248627397189836,25.4187802890043,26171200
2020-07-30,24.129053115844727,24.453620193158486,23.50554169180357,23.83010876911733,16071000
2020-07-31,24.692771911621094,24.795267704358313,24.137590576175825,24.530487585251894,19799100
2020-08-03,24.530485153198242,24.658605288696247,24.06925820439709,24.598815131876755,11518500
2020-08-04,25.41023826599121,25.49565115741426,24.214462673414705,24.573195514099197,25658100
2020-08-05,25.487110137939453,26.21311728368441,25.19670727964147,26.050832950137792,23273200
2020-08-06,25.19670867919922,25.717725888458947,24.837975812500236,25.657937348861704,15355600
2020-08-07,24.65860939025879,25.068589330523416,24.291335082853426,24.769645013162158,14680500
2020-08-10,24.530485153198242,25.56397791346532,24.45361372354552,25.051502258818886,15880400
2020-08-11,22.420799255371094,23.548244900125567,22.096232211532715,23.14680641422525,36281600
2020-08-12,22.361011505126953,23.104099965728587,22.25851570239801,23.035769973614467,21879300
2020-08-13,23.180971145629883,23.437209834966684,22.634331214962835,22.728285563964544,15115100
2020-08-14,23.052854537963867,23.26638598232713,22.67703873973215,23.17243162549029,12635500
2020-08-17,25.73480224609375,25.854380931549134,25.02587810086305,25.29919964682163,53950500
2020-08-18,25.657936096191406,26.665803025696317,25.401697415850478,26.648721750299273,39322100
2020-08-19,24.752561569213867,25.897090099359186,24.59881868768458,25.66647577706526,31732600
2020-08-20,25.581066131591797,25.61523031347335,24.692774595053958,24.829434580811235,22129800
2020-08-21,25.034423828125,25.435863950035962,24.71839823121157,25.37607378253769,16352200
2020-08-24,24.744016647338867,25.47002369213834,24.709852472409292,25.43585951720877,16812000
2020-08-25,24.55611228942871,24.71839661810246,24.01801384998417,24.632983727794414,17442900
2020-08-26,25.085670471191406,25.102751745664612,24.248626115621008,24.291333374592398,17248100
2020-08-27,24.41090965270996,25.53835518727875,24.18029534906217,25.50419101032091,23211000
2020-08-28,25.010475158691406,25.310256936563672,24.88199538681682,25.01903895204076,19533800
2020-08-31,25.395912170410156,25.678564756801535,25.0789995060532,25.250303163257726,14248100
2020-09-01,25.121826171875,25.978349398510613,24.822042715814852,25.92695846234523,17067800
2020-09-02,25.361652374267578,25.395912452613857,24.496563749653475,24.984781710328445,16837200
2020-09-03,25.061870574951172,25.430175835074433,24.487999930182283,25.12182694126176,17762300
2020-09-04,24.881999969482422,25.09613078379359,24.051172998082933,24.82204360286545,21446400
2020-09-08,25.010475158691406,25.558649419587162,24.19677756069712,24.4366046166831,17738400
2020-09-09,26.08969497680664,26.209609331527446,25.224608012660262,25.27599894543301,20488800
2020-09-10,25.7899112701416,26.440869027392907,25.66999692427414,26.36378181708103,16170300
2020-09-11,25.481565475463867,26.192479673801543,25.361652748947847,25.95265258708113,12573900
2020-09-14,25.6357364654541,25.9526490953767,25.19890949146055,25.721389101593886,15620200
