Date,Close,High,Low,Open,Volume
2020-11-27,289.6427001953125,290.7663635575965,288.5674586211273,288.964617792743,17163100
2020-11-30,290.233642578125,290.57268385708966,285.54527134088045,289.9624154672609,27836200
2020-12-01,293.953369140625,295.58076152126273,291.4057555575228,292.5100564743291,27521300
2020-12-02,294.3310852050781,294.67012642346486,290.94073214427607,292.7812036078335,23620000
2020-12-03,294.74761962890625,296.2975012915029,294.0211153709579,294.6410798606101,22828700
2020-12-04,295.9487609863281,296.0940854857261,294.11798564616987,294.7960385433814,19332100
2020-12-07,297.6246337890625,297.9927340790059,295.9488196759397,296.1328698209115,20851000
2020-12-08,298.63201904296875,298.9323051185966,295.39665681151627,297.1499514704541,18341500
2020-12-09,291.87066650390625,298.69979481909945,290.8051209953174,298.4189011189299,48839300
2020-12-10,293.0428161621094,294.1664798942522,288.7516037581919,289.8365123101805,27519500
2020-12-11,292.3937072753906,292.51963939028485,289.1195905342581,291.38627991776616,26760400
2020-12-14,294.51513671875,296.4621479554403,293.5174054242518,293.58519001902783,28804800
2020-12-15,297.663330078125,297.663330078125,294.58292958627936,296.77213852291385,25709000
2020-12-16,299.3003845214844,300.0850067369302,297.01430247088257,298.0604851324992,25461900
2020-12-17,301.2570495605469,301.48952142527725,299.69750153209856,300.8986455819111,23730500
2020-12-18,300.34661865234375,302.2064830183626,297.9733589999123,301.89650069710257,41173400
2020-12-21,299.7846984863281,300.31842216080565,294.6220132528929,297.39742374436645,37095500
2020-12-22,300.5998229980469,301.52171194012516,297.77587362376966,300.6871579747628,26176300
2020-12-23,299.0859069824219,301.0073353758308,298.9306349561173,300.6482817716124,21201300
2020-12-24,300.40576171875,300.85215041411334,299.2703772695468,299.34799849760674,16785000
2020-12-28,303.43341064453125,303.90894048825203,301.18201064581774,303.0161337249307,22497700
2020-12-29,303.7052001953125,305.3840516373131,302.8027090798663,304.76296337606954,25871900
2020-12-30,303.7148132324219,305.18985294102686,303.09372517715127,304.869624772915,18138100
2020-12-31,304.4620666503906,304.9472806430712,302.540638193047,303.61779904154423,21611400
2021-01-04,300.1631164550781,305.9662872166434,296.15524362075485,305.79158764928553,45305900
2021-01-05,302.6376647949219,302.90941306806076,299.17325930886443,299.17325930886443,29323400
2021-01-06,298.4454345703125,302.65708852461785,296.9315692637921,297.9213951595594,52809600
2021-01-07,305.6654357910156,306.49998969313816,301.07530048400076,301.10441214070005,30394800
2021-01-08,309.59564208984375,309.94501156793547,305.7624396631824,307.955616408928,33955800
2021-01-11,305.12200927734375,307.8100843916271,304.4718094345144,306.6358747096257,32746400
2021-01-12,304.63677978515625,306.24766425141934,301.9972143626177,305.16078959774694,29266800
2021-01-13,306.694091796875,307.48982029708924,304.29713330858584,304.89879396623417,22898400
2021-01-14,305.0540771484375,308.14003137848067,304.57854724429166,307.14049162666987,23500100
2021-01-15,302.6376647949219,305.8012695823882,301.39551812749977,304.8405553299224,35118700
2021-01-19,307.05316162109375,307.5577735764941,303.8604448492262,304.95703335116684,24537000
2021-01-20,314.1954650878906,315.1367814390543,307.150177897075,310.6728363000391,30728100
2021-01-21,316.7089538574219,317.4562025739864,314.1567524011436,315.53474395083236,25130600
2021-01-22,315.7967224121094,316.8059463038928,315.10769714459855,315.6705620218577,21609400
2021-01-25,318.4071350097656,320.5518023348643,311.90528480831307,319.18349522307534,39080600
2021-01-26,318.87298583984375,320.0083998187609,317.5435039978148,319.12530663851805,25498100
2021-01-27,309.98382568359375,316.6215500084764,307.9750325074136,316.61186586622944,55264000
2021-01-28,311.8179931640625,316.7671828568104,310.56613250654624,311.18722076349377,42836300
2021-01-29,305.2579040527344,311.23574555021344,303.511145071088,310.12944314408304,55259000
2021-02-01,312.88543701171875,313.9723117313327,306.67467355944177,308.70286470856337,35646000
2021-02-02,317.98992919921875,319.1447412126092,315.6900189320008,315.8550047689654,33930800
2021-02-03,316.7283935546875,320.43543677138626,316.670170225849,320.0666692786615,24824500
2021-02-04,320.4741516113281,320.56148658252033,316.8059347456866,318.12573230119,22350900
2021-02-05,321.5610656738281,322.5703192674995,319.785195145218,321.42522112926486,22732000
2021-02-08,323.71539306640625,323.87066511645946,321.6095806706244,323.24960653136196,20462800
2021-02-09,323.6475524902344,324.9090974368379,322.77414332630104,322.78385708616037,17597500
2021-02-10,322.9099426269531,325.53979442343336,319.7560513766523,325.08369204263147,28068700
2021-02-11,324.6857604980469,325.0933532551644,322.2985161066726,324.4431535180057,22046100
2021-02-12,326.50054931640625,326.66550551057117,322.79350683015826,323.84155615786074,20346800
2021-02-16,325.61749267578125,328.1891215313722,324.4529669677194,327.29631453984234,27080800
2021-02-17,324.0550231933594,325.73387433759797,320.4062339586188,322.6382065694726,31360300
2021-02-18,322.6383056640625,323.99689939295024,318.64982985751396,320.4645556978421,32236200
2021-02-19,321.2310485839844,324.1132207732378,320.2121110849507,323.98706040161994,39157700
2021-02-22,312.90484619140625,318.10632671280536,312.7010645779116,316.84478199958846,47256900
2021-02-23,311.9732971191406,313.64243496141387,301.8031979853919,307.62576772144445,97241900
2021-02-24,314.54486083984375,314.8554049355701,306.6164503317963,309.3142392312998,58206300
2021-02-25,303.57904052734375,314.447848204512,302.0360632444185,311.8859331584665,110182600
2021-02-26,304.8503112792969,309.67331072300743,301.6867060539755,306.50973511280273,104739800
2021-03-01,314.0208740234375,314.36052983413424,308.53796033117214,309.82861687367597,49164500
2021-03-02,308.98419189453125,314.7388213857066,308.73190081599176,314.6612001957956,48370000
2021-03-03,300.01751708984375,308.8289900952509,299.95929378040034,307.8876737724334,86301100
2021-03-04,295.10723876953125,302.81244149652207,291.235209887226,299.64883590301275,139131600
2021-03-05,299.5517883300781,300.4542795046738,288.6538979188288,297.72737846200073,121523700
2021-03-08,291.0702819824219,300.8910121566037,290.65300489910095,299.00837878636156,88409800
2021-03-09,302.5504150390625,304.4524757960612,297.84386156001557,298.3775852694577,80391100
2021-03-10,301.6866760253906,307.1113652549474,300.99768040417115,306.81053492955095,76798100
2021-03-11,308.6349182128906,310.4010746013173,305.53925063601315,306.43202777915434,53484800
2021-03-12,306.1311950683594,308.81929946331877,302.18157579026837,304.57850441390707,69315600
2021-03-15,309.4016418457031,309.5666276873498,304.81153494056844,306.4515611367111,42955700
2021-03-16,311.0998840332031,314.61285927290646,309.6636691368133,311.59481193134866,54925900
2021-03-17,312.38079833984375,314.27314497406195,306.34473439501846,308.0624110794946,78258700
2021-03-18,302.8123779296875,308.4796742050071,302.35627556020404,307.4995323947075,82718100
2021-03-19,303.87994384765625,305.42292135060694,300.50284257140487,302.6474809052406,78446200
2021-03-22,309.5786437988281,311.6482714100857,306.275026373792,306.275026373792,56194800
2021-03-23,308.2279968261719,311.98829200966463,307.4118112528378,310.66685717260526,53455400
2021-03-24,303.0296630859375,309.63692665692946,302.88392094777663,309.5980522025797,64803700
2021-03-25,302.5048828125,304.0206896114607,298.67659515468546,301.18344823457625,78729000
2021-03-26,307.0426330566406,307.36326579721583,300.8920769035975,302.2912312422679,63519600
2021-03-29,306.95513916015625,308.0045121611311,303.6126478940597,306.508186738678,54608000
2021-03-30,305.41015625,305.98342829614194,302.7089605202478,304.9923523328563,44635700
2021-03-31,310.08392333984375,311.6482719335007,306.8580251765269,307.1981099824381,55032500
2021-04-01,315.3696594238281,315.50567552721924,313.6595393639259,313.912178823462,55685600
2021-04-05,321.6659851074219,322.43359992758764,317.6142052852297,317.857118740122,42172500
2021-04-06,321.44244384765625,323.3954473760736,320.6651031936098,321.3549985839224,33537200
2021-04-07,322.2198181152344,323.0554557758428,320.0335971350939,320.9663764505816,32046400
2021-04-08,325.58172607421875,325.76634265924423,324.2797136052363,325.07647679823907,29940800
2021-04-09,327.55426025390625,327.7583289403284,323.48305734200534,324.22149420599413,36664900
2021-04-12,327.1267395019531,327.5445435724907,325.2417285179877,326.5145927856879,25833000
2021-04-13,330.94525146484375,331.4116262566293,328.4383683489273,328.65213334600145,30374000
2021-04-14,326.9711608886719,331.3144536463674,326.1549754268081,331.1881339345585,42564300
2021-04-15,331.9266357421875,332.3153209787676,326.6894372527501,329.84731205858145,36342800
2021-04-16,332.31536865234375,332.52913370212116,330.4400540396272,332.45138478264323,40860100
2021-04-19,329.2740478515625,331.8974953468456,327.35016263300474,330.741254593355,34533100
2021-04-20,326.8740234375,329.89585219892405,324.9015676206734,328.6132918560866,38081800
2021-04-21,329.67236328125,329.8569798402705,324.5031589337057,325.59140623792234,36598100
2021-04-22,325.6983642578125,330.2651193071861,324.54209386845037,329.2837691370076,45936100
2021-04-23,329.7987060546875,331.1104148044204,326.3298952905757,326.3298952905757,36381900
2021-04-26,331.94610595703125,332.22789387321296,329.29348030009464,330.0416727341783,30812000
2021-04-27,330.5080261230469,332.4513336759121,329.55582439975575,332.2375686589961,33187200
2021-04-28,329.3905944824219,331.1881597043485,328.739573475718,330.1776315837626,33615700
2021-04-29,330.5760803222656,333.0829342558484,327.350182362288,332.66513020900504,37708900
2021-04-30,328.4092102050781,330.6148829851831,327.49585339483946,328.12745199421886,38263400
2021-05-03,326.6602783203125,330.3622767552804,326.21332589564315,329.6141140387122,29729700
2021-05-04,320.78173828125,324.4254393328649,316.9631170432461,324.1047770349144,65147000
2021-05-05,319.7032775878906,323.6967904869496,318.925966338487,322.83200429340394,46219300
2021-05-06,322.11297607421875,322.2684442479287,317.1964099841654,319.4409279969062,46814300
2021-05-07,324.7267150878906,327.1072491303273,322.287854536548,324.89187963014064,53324500
2021-05-10,316.5259094238281,323.52179806506655,316.32184080306087,323.3469075208519,60700500
2021-05-11,316.0886535644531,316.8854166918409,309.97694366683413,310.63769069949444,71963600
2021-05-12,307.9073791503906,313.4749363063745,307.0425930569889,311.1526992022475,91164900
2021-05-13,310.2878723144531,313.26113010436944,307.9170350417398,310.85144803555767,69877800
2021-05-14,317.1380920410156,318.05141931549144,312.95023696158665,313.4555159056816,44370000
2021-05-17,315.2142639160156,317.1186973700395,312.3381765044759,315.4280289727701,39395000
2021-05-18,313.08636474609375,317.39078501006793,312.8143028020453,316.1665210881138,36528500
2021-05-19,313.44580078125,313.7470110918508,307.3340899790996,307.68390077198774,66319100
2021-05-20,319.50885009765625,320.36391003643695,314.7089084458928,314.93236980317715,46466100
2021-05-21,317.7404479980469,321.48129057449916,317.38094091636304,321.06348664997546,50330400
2021-05-24,323.0845947265625,324.2117166237893,317.63360182331587,320.03358774833356,32475800
2021-05-25,323.5315856933594,325.3194252305108,322.3558928300333,324.6004108657114,31280300
2021-05-26,324.65863037109375,325.12500513334805,323.5120862105314,324.20195198137617,25444900
2021-05-27,323.4440612792969,325.0570098443517,323.2400223221107,324.21167594063655,27931700
2021-05-28,324.46429443359375,326.05782064398926,324.143661777974,324.6489109982741,29927400
2021-06-01,323.3858337402344,326.2716467918246,322.0352206878219,325.7955162529955,31145400
2021-06-02,324.0173645019531,324.8626984869255,322.29754810675115,323.8035994992287,22047900
2021-06-03,320.6456298828125,322.45289101803843,318.97438480762594,321.1800274049468,37057800
2021-06-04,326.0870666503906,326.5340191579672,322.3753415005607,322.4433643926446,38736500
2021-06-07,327.0585632324219,327.1168600682962,324.86261690611894,325.55248256563925,32611900
2021-06-08,327.2141418457031,329.672424763602,325.53317010363384,328.80763865191,27282800
2021-06-09,327.2918701171875,329.3614975041773,327.10725351865176,328.58418630693745,21485300
2021-06-10,330.7023010253906,330.8091686857066,327.1849198193199,327.6318721622562,33702100
2021-06-11,331.5671691894531,331.5768952173148,330.0611174970947,330.7121090082984,21222800
2021-06-14,334.7444152832031,334.75411165619005,330.8092001288667,331.99461879216443,27827700
2021-06-15,332.5582275390625,334.7055740598569,331.8391835882948,334.3946377380395,35963800
2021-06-16,331.3436584472656,334.09342554312184,327.8845734311439,333.0246004757765,55399500
2021-06-17,335.5509033203125,336.5614315255886,330.2845565873261,330.33312741394195,59722700
2021-06-18,332.917724609375,335.0359226391547,332.1695322543703,333.8893783462485,55414900
2021-06-21,334.98687744140625,335.3079118215076,330.89147741938615,333.1094170875713,32992600
2021-06-22,338.1094970703125,338.5569680150308,334.4810132768944,334.7825730099567,28941600
2021-06-23,338.2748107910156,339.42271478156215,337.43823349115786,338.0510901901736,27188500
2021-06-24,340.3663635253906,341.89360715659967,339.6659600072428,340.21071500058883,32581600
2021-06-25,339.947998046875,341.17371145561236,339.3448786511206,340.93051623558773,28682800
2021-06-28,344.0823059082031,344.2185094768304,341.17370066848537,341.2320651444926,39130300
2021-06-29,345.3275146484375,345.35669689070363,343.07068531037567,343.90726271328515,29426000
2021-06-30,344.78271484375,345.56095734786953,344.1990403873894,345.1718212523517,32724000
