Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Datetime,,,,,
2026-01-22 14:30:00+00:00,184.75,186.16000366210938,184.11000061035156,184.7449951171875,11857684
2026-01-22 14:45:00+00:00,184.33999633789062,185.35000610351562,184.0,184.860107421875,7623841
2026-01-22 15:00:00+00:00,184.37010192871094,184.94000244140625,183.92999267578125,184.36000061035156,4474668
2026-01-22 15:15:00+00:00,184.8699951171875,185.17999267578125,184.08999633789062,184.3699951171875,4450152
2026-01-22 15:30:00+00:00,184.9600067138672,185.22000122070312,184.47999572753906,184.8699951171875,3908888
2026-01-22 15:45:00+00:00,185.0850067138672,185.40499877929688,184.8300018310547,184.9698944091797,2751716
2026-01-22 16:00:00+00:00,185.40499877929688,185.4600067138672,184.9530029296875,185.0800018310547,2659584
2026-01-22 16:15:00+00:00,185.73550415039062,185.8350067138672,185.33999633789062,185.38999938964844,3105852
2026-01-22 16:30:00+00:00,185.92030334472656,186.0399932861328,185.5800018310547,185.73399353027344,21340152
2026-01-22 16:45:00+00:00,185.52650451660156,186.1699981689453,185.5,185.9199981689453,3314778
2026-01-22 17:00:00+00:00,185.3217010498047,185.6199951171875,185.1300048828125,185.52000427246094,3296088
2026-01-22 17:15:00+00:00,184.97500610351562,185.3300018310547,184.66000366210938,185.3300018310547,3445389
2026-01-22 17:30:00+00:00,184.72000122070312,185.1199951171875,184.64999389648438,184.97999572753906,2469485
2026-01-22 17:45:00+00:00,184.56500244140625,184.85000610351562,184.4149932861328,184.71499633789062,2522761
2026-01-22 18:00:00+00:00,185.00010681152344,185.23500061035156,184.49000549316406,184.55999755859375,3595971
2026-01-22 18:15:00+00:00,184.72549438476562,185.11990356445312,184.72000122070312,185.00579833984375,2039743
2026-01-22 18:30:00+00:00,184.63499450683594,184.8800048828125,184.60000610351562,184.7100067138672,1696564
2026-01-22 18:45:00+00:00,184.4698944091797,184.8000030517578,184.3699951171875,184.639892578125,1967997
2026-01-22 19:00:00+00:00,184.65989685058594,184.75999450683594,184.2805938720703,184.4600067138672,2249881
2026-01-22 19:15:00+00:00,184.65499877929688,184.75509643554688,184.46470642089844,184.64999389648438,1807812
2026-01-22 19:30:00+00:00,184.69000244140625,184.84500122070312,184.52000427246094,184.64999389648438,31440371
2026-01-22 19:45:00+00:00,184.44500732421875,184.86000061035156,184.360107421875,184.69000244140625,1567944
2026-01-22 20:00:00+00:00,184.4342041015625,184.7301025390625,184.19000244140625,184.44500732421875,2685468
2026-01-22 20:15:00+00:00,184.11000061035156,184.68670654296875,184.08999633789062,184.44000244140625,2361301
2026-01-22 20:30:00+00:00,184.22999572753906,184.29989624023438,183.92999267578125,184.10000610351562,2920604
2026-01-22 20:45:00+00:00,184.8300018310547,184.8699951171875,184.19000244140625,184.24000549316406,4709426
2026-01-23 14:30:00+00:00,187.54539489746094,189.60000610351562,186.82330322265625,187.48500061035156,17988281
2026-01-23 14:45:00+00:00,187.7899932861328,188.27000427246094,187.17999267578125,187.89999389648438,5657924
2026-01-23 15:00:00+00:00,187.6699981689453,188.35000610351562,187.44000244140625,187.7899932861328,4919676
2026-01-23 15:15:00+00:00,187.65499877929688,187.77999877929688,187.25,187.6750030517578,3389591
2026-01-23 15:30:00+00:00,187.80999755859375,188.0399932861328,187.52000427246094,187.64500427246094,2498899
2026-01-23 15:45:00+00:00,187.77000427246094,188.08999633789062,187.6699981689453,187.82000732421875,2713815
2026-01-23 16:00:00+00:00,187.4600067138672,187.91000366210938,187.16000366210938,187.77000427246094,2667502
2026-01-23 16:15:00+00:00,187.75999450683594,188.00999450683594,187.1300048828125,187.4499969482422,3244630
2026-01-23 16:30:00+00:00,187.375,188.08999633789062,187.19500732421875,187.75,3104402
2026-01-23 16:45:00+00:00,187.7675018310547,187.9300994873047,187.22999572753906,187.3699951171875,2583230
2026-01-23 17:00:00+00:00,188.110107421875,188.23609924316406,187.52999877929688,187.77499389648438,2815876
2026-01-23 17:15:00+00:00,187.74009704589844,188.17999267578125,187.6300048828125,188.11000061035156,2426092
2026-01-23 17:30:00+00:00,187.51499938964844,188.09500122070312,187.46499633789062,187.75,2382545
2026-01-23 17:45:00+00:00,187.375,187.6934051513672,187.14500427246094,187.5198974609375,2541366
2026-01-23 18:00:00+00:00,187.57000732421875,187.75669860839844,187.22000122070312,187.36000061035156,1993921
2026-01-23 18:15:00+00:00,187.89500427246094,188.0399932861328,187.55999755859375,187.5800018310547,2169155
2026-01-23 18:30:00+00:00,187.99000549316406,188.02999877929688,187.51499938964844,187.89999389648438,1947693
2026-01-23 18:45:00+00:00,188.07000732421875,188.22000122070312,187.89999389648438,188.0,2096814
2026-01-23 19:00:00+00:00,188.05999755859375,188.41000366210938,187.97999572753906,188.05999755859375,2371164
2026-01-23 19:15:00+00:00,187.8300018310547,188.08999633789062,187.74000549316406,188.06500244140625,2126338
2026-01-23 19:30:00+00:00,187.65499877929688,188.02999877929688,187.44000244140625,187.80999755859375,2751505
2026-01-23 19:45:00+00:00,187.57000732421875,187.6999969482422,187.35000610351562,187.6699981689453,2119592
2026-01-23 20:00:00+00:00,187.5,187.71499633789062,187.11000061035156,187.56500244140625,2239173
