Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2025-12-02 01:00:00+00:00,86440.8515625,87272.2734375,86398.6953125,86519.75,0
2025-12-02 02:00:00+00:00,86583.1953125,86859.3515625,86336.3046875,86449.2734375,0
2025-12-02 03:00:00+00:00,86956.0703125,87005.375,86223.6015625,86547.4765625,0
2025-12-02 04:00:00+00:00,86970.6328125,87218.3828125,86926.828125,86961.7109375,0
2025-12-02 05:00:00+00:00,86997.5390625,87075.4921875,86857.1484375,86974.765625,0
2025-12-02 06:00:00+00:00,87106.515625,87173.859375,86899.1015625,87012.4140625,0
2025-12-02 07:00:00+00:00,87032.6953125,87118.734375,86917.609375,87118.578125,0
2025-12-02 08:00:00+00:00,86408.96875,87039.8359375,86408.96875,87039.8359375,0
2025-12-02 09:00:00+00:00,86742.0703125,86943.859375,86509.9609375,86509.9609375,0
2025-12-02 10:00:00+00:00,87301.625,87490.9765625,86753.5234375,86753.5234375,0
2025-12-02 11:00:00+00:00,87395.390625,87553.921875,87037.6875,87298.359375,2308128768
2025-12-02 12:00:00+00:00,87250.3671875,87505.84375,87250.3671875,87381.4140625,0
2025-12-02 13:00:00+00:00,87841.1953125,87841.1953125,87114.8359375,87284.8671875,0
2025-12-02 14:00:00+00:00,89157.0625,89221.328125,87667.4140625,87779.3984375,2447892480
2025-12-02 15:00:00+00:00,90948.328125,91084.7265625,89255.9140625,89255.9140625,2543419392
2025-12-02 16:00:00+00:00,90902.4296875,91220.0546875,90316.7734375,90928.65625,0
2025-12-02 17:00:00+00:00,91497.4296875,91945.46875,90833.2421875,90833.2421875,2102452224
2025-12-02 18:00:00+00:00,91862.984375,92193.4921875,91494.40625,91494.40625,0
2025-12-02 19:00:00+00:00,91951.6484375,92309.515625,91943.3828125,91963.6171875,2146222080
2025-12-02 20:00:00+00:00,91046.8828125,91945.8359375,90821.234375,91945.8359375,1333592064
2025-12-02 21:00:00+00:00,91613.0,91654.3515625,91053.6484375,91119.1328125,0
2025-12-02 22:00:00+00:00,92003.703125,92003.703125,91600.859375,91635.1796875,0
2025-12-02 23:00:00+00:00,91360.6640625,92004.703125,91360.6640625,92004.703125,483549184
2025-12-03 00:00:00+00:00,91588.7421875,91741.6640625,91080.0,91345.3125,0
2025-12-03 01:00:00+00:00,92189.578125,92359.796875,91542.7109375,91632.609375,47554560
2025-12-03 02:00:00+00:00,92814.484375,92973.796875,92237.671875,92237.671875,2008293376
2025-12-03 03:00:00+00:00,92738.0703125,92945.15625,92661.3515625,92813.1328125,22814720
2025-12-03 04:00:00+00:00,93418.109375,93418.109375,92694.1328125,92710.0703125,900497408
2025-12-03 05:00:00+00:00,93640.78125,93640.78125,93212.015625,93369.4765625,1866670080
2025-12-03 06:00:00+00:00,93420.2109375,93935.609375,93221.65625,93703.5234375,1514610688
2025-12-03 07:00:00+00:00,93009.0,93438.7109375,92960.828125,93438.7109375,1506877440
2025-12-03 08:00:00+00:00,92728.46875,93154.8125,92728.46875,93019.3515625,0
2025-12-03 09:00:00+00:00,93182.9296875,93182.9296875,92758.1953125,92758.1953125,0
2025-12-03 10:00:00+00:00,92928.59375,93380.3203125,92923.8125,93209.25,2962178048
2025-12-03 11:00:00+00:00,93030.828125,93041.4921875,92788.8984375,92938.109375,0
2025-12-03 12:00:00+00:00,92976.1953125,93087.4375,92740.609375,93030.1171875,45260800
2025-12-03 13:00:00+00:00,93145.3984375,93236.265625,92953.1328125,92953.1328125,0
2025-12-03 14:00:00+00:00,92663.9140625,93554.9296875,91883.2109375,93166.890625,890290176
2025-12-03 15:00:00+00:00,92391.71875,92987.9453125,92018.0390625,92479.0703125,0
2025-12-03 16:00:00+00:00,92271.6875,92731.96875,91878.703125,92380.34375,0
2025-12-03 17:00:00+00:00,93017.203125,93032.640625,92276.625,92276.625,0
2025-12-03 18:00:00+00:00,92572.125,93486.4921875,92430.9296875,92981.7421875,0
2025-12-03 19:00:00+00:00,93015.546875,93089.234375,92585.0546875,92612.4375,0
2025-12-03 20:00:00+00:00,92913.59375,93309.734375,92865.453125,93034.28125,0
2025-12-03 21:00:00+00:00,93679.609375,93679.609375,92911.6796875,92971.890625,0
2025-12-03 22:00:00+00:00,93802.8671875,93932.9453125,93351.6953125,93744.78125,1659002880
2025-12-03 23:00:00+00:00,93592.453125,94049.6953125,93522.734375,93805.984375,0
2025-12-04 00:00:00+00:00,93090.1171875,93478.859375,92749.1484375,93463.3828125,0
2025-12-04 01:00:00+00:00,93202.7578125,93700.109375,93045.6953125,93073.5859375,0
2025-12-04 02:00:00+00:00,93982.4140625,94010.6796875,93197.5,93209.8046875,0
2025-12-04 03:00:00+00:00,93546.546875,94022.4765625,93464.7421875,93972.65625,0
2025-12-04 04:00:00+00:00,93326.0859375,93553.65625,93267.125,93553.65625,0
2025-12-04 05:00:00+00:00,92989.1953125,93376.7578125,92821.0625,93345.90625,0
2025-12-04 06:00:00+00:00,93149.25,93364.609375,92891.6875,93005.1875,0
2025-12-04 07:00:00+00:00,93395.09375,93395.09375,92952.921875,93169.0703125,0
2025-12-04 08:00:00+00:00,93218.3046875,93591.2109375,93121.6875,93405.609375,0
2025-12-04 09:00:00+00:00,93494.8828125,93599.9375,93291.3671875,93291.3671875,0
2025-12-04 10:00:00+00:00,93264.0234375,93563.9765625,93205.2890625,93510.8984375,0
2025-12-04 11:00:00+00:00,92943.4375,93293.765625,92797.765625,93262.5078125,0
2025-12-04 12:00:00+00:00,93040.796875,93165.9921875,92817.171875,92966.2734375,0
2025-12-04 13:00:00+00:00,92558.546875,93018.1640625,92485.859375,93000.0703125,77438976
2025-12-04 14:00:00+00:00,91918.953125,92805.6953125,91905.4375,92533.0234375,0
2025-12-04 15:00:00+00:00,93007.4921875,93060.65625,92013.609375,92013.609375,155361280
2025-12-04 16:00:00+00:00,92479.0625,93165.234375,92308.2421875,92941.8984375,0
2025-12-04 17:00:00+00:00,92425.2890625,92504.4140625,91830.0546875,92461.078125,173293568
2025-12-04 18:00:00+00:00,92038.3046875,92544.4921875,92010.1484375,92421.8671875,0
2025-12-04 19:00:00+00:00,92028.8671875,92164.59375,90978.71875,92144.0234375,2364346368
2025-12-04 20:00:00+00:00,92529.390625,92529.390625,91771.90625,92067.2890625,0
2025-12-04 21:00:00+00:00,92172.4453125,92663.65625,92156.4296875,92514.6640625,0
2025-12-04 22:00:00+00:00,92419.203125,92484.6484375,92172.4453125,92172.4453125,0
2025-12-04 23:00:00+00:00,92146.9921875,92442.7734375,92115.8828125,92399.1796875,0
2025-12-05 00:00:00+00:00,92292.671875,92475.6796875,92103.9453125,92139.3359375,0
2025-12-05 01:00:00+00:00,92387.2578125,92603.4765625,92297.5859375,92309.9765625,0
2025-12-05 02:00:00+00:00,92544.34375,92679.1640625,92282.9453125,92382.46875,0
2025-12-05 03:00:00+00:00,92150.609375,92638.6015625,92070.9296875,92547.1875,0
2025-12-05 04:00:00+00:00,92048.828125,92385.453125,91862.125,92172.640625,225943552
2025-12-05 05:00:00+00:00,91938.3515625,92196.734375,91918.03125,92044.4765625,0
2025-12-05 06:00:00+00:00,92288.828125,92288.828125,91944.078125,91944.078125,0
2025-12-05 07:00:00+00:00,92246.8359375,92496.078125,92246.5234375,92288.3203125,0
2025-12-05 08:00:00+00:00,92103.515625,92257.3515625,91977.078125,92257.3515625,0
2025-12-05 09:00:00+00:00,91147.0546875,92128.2734375,91051.4765625,92124.5078125,958406656
2025-12-05 10:00:00+00:00,91353.8203125,91481.359375,91131.265625,91159.8125,396427264
2025-12-05 11:00:00+00:00,91395.03125,91538.3828125,91189.0546875,91321.21875,0
2025-12-05 12:00:00+00:00,91262.7890625,91422.6640625,91155.390625,91381.8046875,66285568
2025-12-05 13:00:00+00:00,90573.9140625,91347.5078125,90332.375,91255.4921875,50393088
2025-12-05 14:00:00+00:00,90270.2109375,90744.578125,90010.3359375,90513.0703125,883863552
2025-12-05 15:00:00+00:00,90320.109375,91399.390625,90292.03125,90292.03125,359223296
2025-12-05 16:00:00+00:00,88878.6875,90453.953125,88232.8828125,90453.953125,3293970432
2025-12-05 17:00:00+00:00,89371.1640625,89487.3359375,88689.8359375,88900.9296875,732663808
2025-12-05 18:00:00+00:00,89003.90625,89803.1015625,88983.4921875,89368.71875,522678272
2025-12-05 19:00:00+00:00,89725.2890625,89802.9609375,88910.5703125,88979.6328125,0
2025-12-05 20:00:00+00:00,89336.2421875,89727.28125,89277.46875,89680.0625,360071168
2025-12-05 21:00:00+00:00,89184.6640625,89491.9921875,89120.3984375,89323.0625,435535872
2025-12-05 22:00:00+00:00,89297.1875,89368.6796875,88944.9453125,89188.171875,97525760
2025-12-05 23:00:00+00:00,89381.8515625,89384.484375,88977.3203125,89282.65625,0
2025-12-06 00:00:00+00:00,89448.2578125,89449.546875,89092.0390625,89360.8359375,0
2025-12-06 01:00:00+00:00,89320.0,89489.546875,89255.46875,89440.5703125,0
2025-12-06 02:00:00+00:00,89343.7890625,89346.7578125,89234.9140625,89319.875,0
2025-12-06 03:00:00+00:00,89709.21875,89793.8984375,89367.6171875,89367.6171875,420872192
2025-12-06 04:00:00+00:00,89711.7265625,89711.7265625,89583.3671875,89705.296875,0
2025-12-06 05:00:00+00:00,89628.9765625,89751.2109375,89567.1328125,89693.109375,0
2025-12-06 06:00:00+00:00,89693.375,89771.8359375,89567.5390625,89627.8828125,0
2025-12-06 07:00:00+00:00,89638.171875,89719.953125,89501.703125,89711.578125,0
2025-12-06 08:00:00+00:00,89337.828125,89630.9921875,89290.7734375,89627.609375,51716096
2025-12-06 09:00:00+00:00,89629.75,89677.1328125,89308.1875,89319.796875,0
2025-12-06 10:00:00+00:00,89554.4921875,89693.6328125,89524.9375,89620.6015625,0
2025-12-06 11:00:00+00:00,89648.8359375,89729.40625,89526.3125,89526.3125,174460928
2025-12-06 12:00:00+00:00,89604.390625,89666.484375,89593.234375,89659.328125,0
2025-12-06 13:00:00+00:00,89691.0546875,89778.234375,89598.6015625,89598.6015625,0
2025-12-06 14:00:00+00:00,90050.109375,90174.3359375,89676.25,89682.421875,0
2025-12-06 15:00:00+00:00,89885.171875,90045.5703125,89582.7421875,90045.5703125,0
2025-12-06 16:00:00+00:00,89733.109375,89985.5703125,89714.890625,89779.0546875,0
2025-12-06 17:00:00+00:00,89713.203125,89816.3828125,89672.0546875,89730.1484375,0
2025-12-06 18:00:00+00:00,89657.1171875,89787.09375,89599.5546875,89722.0,0
2025-12-06 19:00:00+00:00,89433.890625,89749.1484375,89350.9453125,89663.1953125,0
2025-12-06 20:00:00+00:00,89570.984375,89570.984375,89366.1796875,89433.6015625,0
2025-12-06 21:00:00+00:00,89479.1875,89604.9296875,89444.609375,89565.4609375,0
2025-12-06 22:00:00+00:00,89326.234375,89538.8828125,89300.4921875,89458.59375,0
2025-12-06 23:00:00+00:00,89270.5859375,89331.578125,88981.4921875,89310.046875,259080192
2025-12-07 00:00:00+00:00,89499.3984375,89549.46875,89225.390625,89257.46875,0
2025-12-07 01:00:00+00:00,89378.28125,89596.4375,89378.28125,89458.8515625,0
2025-12-07 02:00:00+00:00,89670.8125,89670.8125,89348.90625,89348.90625,0
2025-12-07 03:00:00+00:00,89732.3203125,89750.2890625,89586.09375,89640.296875,0
2025-12-07 04:00:00+00:00,89568.5859375,89806.9375,89517.1328125,89736.515625,236564480
2025-12-07 05:00:00+00:00,89535.3203125,89590.1171875,89468.0078125,89570.1640625,0
2025-12-07 06:00:00+00:00,89693.625,89701.53125,89520.2109375,89524.71875,78209024
2025-12-07 07:00:00+00:00,89367.4921875,89755.9921875,89260.28125,89702.7578125,0
2025-12-07 08:00:00+00:00,89328.65625,89524.8515625,89229.546875,89382.1328125,0
2025-12-07 09:00:00+00:00,89152.0703125,89395.4921875,89098.2734375,89341.5,0
2025-12-07 10:00:00+00:00,89295.9296875,89374.3125,89137.875,89137.875,62070784
2025-12-07 11:00:00+00:00,89199.75,89281.90625,89192.921875,89272.703125,0
2025-12-07 12:00:00+00:00,89491.4375,89582.8671875,89167.6328125,89201.8125,57413632
2025-12-07 13:00:00+00:00,89086.1953125,89524.6953125,88948.6640625,89491.7421875,588152832
2025-12-07 14:00:00+00:00,88224.4140625,89096.5703125,87823.5,89070.71875,1236549632
2025-12-07 15:00:00+00:00,89498.5859375,89512.78125,88206.3515625,88250.9609375,1544073216
2025-12-07 16:00:00+00:00,89675.546875,89675.546875,89199.21875,89587.203125,1127821312
2025-12-07 17:00:00+00:00,90995.703125,91173.875,89665.6640625,89772.421875,3157397504
2025-12-07 18:00:00+00:00,91386.5234375,91719.8515625,90990.34375,90990.34375,1838891008
2025-12-07 19:00:00+00:00,91367.9921875,91545.7109375,91279.0,91387.40625,0
2025-12-07 20:00:00+00:00,91456.53125,91504.9296875,91365.9765625,91401.015625,210132992
2025-12-07 21:00:00+00:00,90123.9375,91454.2265625,89961.5078125,91454.2265625,221388800
2025-12-07 22:00:00+00:00,89670.59375,90173.6875,89150.5390625,90157.8515625,2868666368
2025-12-07 23:00:00+00:00,90320.2421875,90345.4609375,89583.765625,89628.4609375,691253248
2025-12-08 00:00:00+00:00,90422.671875,90602.1484375,90006.03125,90426.9453125,1128091648
2025-12-08 01:00:00+00:00,90906.8671875,91670.484375,90354.796875,90354.796875,1658298368
2025-12-08 02:00:00+00:00,91429.0625,91440.1484375,90863.015625,90910.8203125,1001168896
2025-12-08 03:00:00+00:00,91126.984375,91419.4296875,91010.359375,91379.65625,1164009472
2025-12-08 04:00:00+00:00,91271.1640625,91452.6015625,91092.9921875,91132.6875,38129664
2025-12-08 05:00:00+00:00,91349.4375,91416.03125,91087.1484375,91294.0234375,593805312
2025-12-08 06:00:00+00:00,91454.828125,91635.78125,91253.8828125,91338.0859375,792178688
2025-12-08 07:00:00+00:00,91544.1953125,91810.265625,91390.7265625,91457.5390625,515788800
2025-12-08 08:00:00+00:00,91830.4765625,91885.7421875,91526.875,91565.6328125,204132352
2025-12-08 09:00:00+00:00,91953.1640625,92255.546875,91842.125,91842.125,1536200704
2025-12-08 10:00:00+00:00,92147.109375,92216.90625,91863.328125,91937.0,491900928
2025-12-08 11:00:00+00:00,92000.78125,92182.3828125,91902.2109375,92151.6953125,197328896
2025-12-08 12:00:00+00:00,91796.140625,91982.6640625,91751.125,91982.6640625,619315200
2025-12-08 13:00:00+00:00,91429.8359375,92099.34375,91429.8359375,91791.28125,0
2025-12-08 14:00:00+00:00,90846.3125,91615.046875,90846.3125,91448.625,671834112
2025-12-08 15:00:00+00:00,90054.5625,90923.125,89689.6640625,90882.3359375,2128613376
2025-12-08 16:00:00+00:00,89968.3125,90440.8515625,89753.640625,89910.1796875,826658816
2025-12-08 17:00:00+00:00,90282.9609375,90282.9609375,89765.7578125,89954.265625,0
2025-12-08 18:00:00+00:00,89760.9296875,90486.9453125,89760.9296875,90242.078125,0
2025-12-08 19:00:00+00:00,90099.9375,90328.765625,89870.453125,89870.453125,1347035136
2025-12-08 20:00:00+00:00,90736.6796875,90914.5546875,90125.0390625,90125.0390625,1129852928
2025-12-08 21:00:00+00:00,91379.140625,91379.140625,90734.3125,90812.7890625,0
2025-12-08 22:00:00+00:00,90793.1796875,91336.2890625,90776.5390625,91336.2890625,0
2025-12-08 23:00:00+00:00,90606.3671875,90993.421875,90523.0625,90832.390625,0
2025-12-09 00:00:00+00:00,90410.28125,90820.96875,90380.578125,90644.140625,0
2025-12-09 01:00:00+00:00,90081.6171875,90552.28125,90017.4296875,90412.0625,0
2025-12-09 02:00:00+00:00,90106.9296875,90367.6328125,90056.03125,90084.9296875,0
2025-12-09 03:00:00+00:00,90435.75,90438.3515625,89830.9375,90072.609375,1202860032
2025-12-09 04:00:00+00:00,89945.96875,90500.078125,89781.4765625,90412.375,654217216
2025-12-09 05:00:00+00:00,89924.875,90194.296875,89586.9765625,89930.3828125,630419456
2025-12-09 06:00:00+00:00,90169.5390625,90202.3984375,89808.2890625,89920.8125,0
2025-12-09 07:00:00+00:00,90480.9765625,90524.1484375,90111.4609375,90185.8359375,54607872
2025-12-09 08:00:00+00:00,90487.265625,90595.03125,90453.0546875,90477.609375,102821888
2025-12-09 09:00:00+00:00,90156.625,90499.0078125,90156.625,90493.1484375,0
2025-12-09 10:00:00+00:00,90231.4296875,90314.78125,90014.7890625,90155.0859375,0
2025-12-09 11:00:00+00:00,90375.5078125,90375.5078125,90164.6171875,90275.46875,209571840
2025-12-09 12:00:00+00:00,90610.328125,90670.171875,90363.2265625,90375.3125,0
2025-12-09 13:00:00+00:00,90415.15625,90826.0625,90229.25,90599.359375,0
2025-12-09 14:00:00+00:00,90243.671875,90570.9140625,90051.0625,90418.75,0
2025-12-09 15:00:00+00:00,92724.46875,92812.984375,90361.7265625,90361.7265625,914980864
2025-12-09 16:00:00+00:00,94288.1015625,94461.84375,92656.3828125,92656.3828125,6740717568
2025-12-09 17:00:00+00:00,93842.578125,94601.5703125,93573.5625,94189.546875,2488238080
2025-12-09 18:00:00+00:00,93986.015625,94170.453125,93688.421875,93874.6796875,386461696
2025-12-09 19:00:00+00:00,93815.1640625,94140.6640625,93709.2578125,93936.5625,132485120
2025-12-09 20:00:00+00:00,93102.7734375,93808.9765625,92819.7109375,93741.5078125,546512896
2025-12-09 21:00:00+00:00,92697.71875,93220.8359375,92316.5546875,93090.6171875,362266624
2025-12-09 22:00:00+00:00,92921.28125,92994.84375,92544.1328125,92681.03125,955392000
2025-12-09 23:00:00+00:00,92717.1875,92969.734375,92584.84375,92903.53125,0
2025-12-10 00:00:00+00:00,92166.734375,92770.34375,92143.8359375,92705.875,687542272
2025-12-10 01:00:00+00:00,92359.421875,92406.5703125,92027.890625,92166.5234375,299515904
2025-12-10 02:00:00+00:00,92380.78125,92551.25,92070.703125,92333.53125,32329728
2025-12-10 03:00:00+00:00,92418.5390625,92540.0859375,92357.125,92540.0859375,0
2025-12-10 04:00:00+00:00,92574.15625,92664.28125,92415.40625,92415.859375,1309835264
2025-12-10 05:00:00+00:00,92608.1328125,92711.7109375,92564.09375,92567.3125,0
2025-12-10 06:00:00+00:00,92708.0390625,92729.78125,92462.4765625,92600.359375,0
2025-12-10 07:00:00+00:00,92733.6328125,92733.6328125,92509.2734375,92667.65625,0
2025-12-10 08:00:00+00:00,92650.9453125,92778.1796875,92581.609375,92778.1796875,28663808
2025-12-10 09:00:00+00:00,92936.8515625,92936.8515625,92485.6484375,92638.3046875,0
2025-12-10 10:00:00+00:00,92388.03125,93181.6015625,92188.515625,92944.96875,1535393792
2025-12-10 11:00:00+00:00,92112.546875,92430.4765625,91839.6171875,92292.828125,1394872320
2025-12-10 12:00:00+00:00,92033.6015625,92190.0234375,91857.0546875,92130.1328125,0
2025-12-10 13:00:00+00:00,92082.21875,92208.6171875,91971.1953125,92007.25,0
2025-12-10 14:00:00+00:00,91787.484375,92096.4609375,91711.921875,92096.4609375,0
2025-12-10 15:00:00+00:00,92012.4921875,92124.8671875,91676.8984375,91810.25,0
2025-12-10 16:00:00+00:00,92173.6953125,92579.34375,91956.8125,92072.859375,0
2025-12-10 17:00:00+00:00,92395.203125,92479.90625,92140.125,92176.6328125,0
2025-12-10 18:00:00+00:00,92372.96875,93013.9453125,92055.921875,92400.4375,0
2025-12-10 19:00:00+00:00,92979.0546875,93128.8515625,92054.2578125,92501.7890625,5123604480
2025-12-10 20:00:00+00:00,92528.1640625,94447.9921875,92449.1953125,92946.1171875,1298399232
2025-12-10 21:00:00+00:00,92509.34375,92787.4140625,91923.453125,92490.6015625,3418726400
2025-12-10 22:00:00+00:00,92578.71875,92683.015625,92008.3359375,92372.5,0
2025-12-10 23:00:00+00:00,92055.515625,92568.5625,91979.4296875,92530.5703125,0
2025-12-11 00:00:00+00:00,91422.4609375,92083.9765625,91148.2890625,92034.4453125,0
2025-12-11 01:00:00+00:00,90739.1015625,91415.5546875,90721.15625,91415.5546875,890335232
2025-12-11 02:00:00+00:00,90046.1171875,90709.59375,89915.875,90709.59375,1868226560
2025-12-11 03:00:00+00:00,89905.5078125,90079.1328125,89494.6875,90079.1328125,1742594048
2025-12-11 04:00:00+00:00,90489.390625,90489.390625,89768.9375,89807.2109375,721903616
2025-12-11 05:00:00+00:00,90317.8984375,90466.5078125,90111.328125,90466.5078125,522092544
2025-12-11 06:00:00+00:00,90317.0703125,90433.125,90067.828125,90327.21875,202948608
2025-12-11 07:00:00+00:00,90258.65625,90335.8515625,90135.3828125,90331.5859375,0
2025-12-11 08:00:00+00:00,90186.234375,90268.8125,90008.578125,90257.734375,0
2025-12-11 09:00:00+00:00,90224.1015625,90488.09375,90202.7421875,90202.7421875,183967744
2025-12-11 10:00:00+00:00,90353.875,90354.4375,90206.875,90243.7578125,0
2025-12-11 11:00:00+00:00,90276.5078125,90413.6328125,90237.296875,90346.34375,0
2025-12-11 12:00:00+00:00,90130.203125,90386.4609375,90130.203125,90277.78125,0
2025-12-11 13:00:00+00:00,90096.8203125,90145.8984375,89924.1640625,90053.328125,27492352
2025-12-11 14:00:00+00:00,89595.6015625,90426.84375,89341.171875,90097.578125,0
2025-12-11 15:00:00+00:00,89825.3515625,90585.953125,89458.125,89458.125,2575290368
2025-12-11 16:00:00+00:00,89662.6328125,90105.46875,89395.0,89912.9921875,0
2025-12-11 17:00:00+00:00,89994.71875,90261.140625,89697.546875,89718.21875,0
2025-12-11 18:00:00+00:00,90654.0859375,91163.2734375,89954.9140625,89980.2890625,0
2025-12-11 19:00:00+00:00,90834.9921875,91511.421875,90632.4765625,90768.984375,0
2025-12-11 20:00:00+00:00,91813.8203125,91813.8203125,90874.296875,90874.296875,0
2025-12-11 21:00:00+00:00,92885.890625,93512.1796875,91762.796875,91794.125,2230702080
2025-12-11 22:00:00+00:00,92450.28125,93069.6328125,92206.734375,92900.546875,0
2025-12-11 23:00:00+00:00,92516.328125,92795.046875,92418.9765625,92418.9765625,1818030080
2025-12-12 00:00:00+00:00,91893.4921875,92647.03125,91893.4921875,92522.484375,0
2025-12-12 01:00:00+00:00,92131.1484375,92266.8203125,91506.9921875,91506.9921875,207601664
2025-12-12 02:00:00+00:00,92582.3359375,92726.8359375,91996.1328125,92166.7421875,0
2025-12-12 03:00:00+00:00,92317.5390625,92720.140625,92233.046875,92599.2421875,0
2025-12-12 04:00:00+00:00,92391.1796875,92414.546875,92174.0859375,92323.609375,0
2025-12-12 05:00:00+00:00,92455.7890625,92502.4765625,92108.0234375,92392.640625,0
2025-12-12 06:00:00+00:00,92528.6484375,92720.09375,92439.203125,92455.3984375,783388672
2025-12-12 07:00:00+00:00,92448.7109375,92556.4921875,92297.6328125,92532.3984375,2303827968
2025-12-12 08:00:00+00:00,92301.8671875,92460.8125,92194.46875,92460.8125,1168453632
2025-12-12 09:00:00+00:00,92537.0703125,92537.0703125,92140.4375,92348.65625,1281175552
2025-12-12 10:00:00+00:00,92543.1796875,92623.703125,92434.1015625,92584.921875,1446789120
2025-12-12 11:00:00+00:00,92395.375,92525.0,92332.0,92525.0,1522884608
2025-12-12 12:00:00+00:00,92402.03125,92415.5703125,92110.3671875,92415.5703125,0
2025-12-12 13:00:00+00:00,92323.40625,92507.53125,92294.7265625,92435.4921875,2539741184
2025-12-12 14:00:00+00:00,92588.9921875,92589.546875,92012.8671875,92310.171875,919822336
2025-12-12 15:00:00+00:00,89817.984375,92344.53125,89817.984375,92314.484375,3051659264
2025-12-12 16:00:00+00:00,89982.59375,90408.1171875,89546.15625,89972.2265625,4424622080
2025-12-12 17:00:00+00:00,90056.2265625,90632.9453125,89924.5234375,90123.296875,1558151168
2025-12-12 18:00:00+00:00,90354.390625,90672.5546875,90084.46875,90084.46875,2403155968
2025-12-12 19:00:00+00:00,90169.8515625,90378.890625,90068.8515625,90378.890625,1225531392
2025-12-12 20:00:00+00:00,90212.9296875,90322.6640625,89926.5234375,90218.3828125,467247104
2025-12-12 21:00:00+00:00,90238.5859375,90337.609375,90162.671875,90227.9921875,0
2025-12-12 22:00:00+00:00,90334.3203125,90379.5078125,90205.0703125,90205.0703125,0
2025-12-12 23:00:00+00:00,90265.09375,90410.109375,90265.09375,90340.234375,0
2025-12-13 00:00:00+00:00,90349.96875,90417.578125,90242.75,90279.3203125,0
2025-12-13 01:00:00+00:00,90206.3203125,90370.7421875,90128.15625,90329.203125,108183552
2025-12-13 02:00:00+00:00,90241.2734375,90317.4140625,90241.2734375,90247.8359375,440655872
2025-12-13 03:00:00+00:00,90344.0859375,90433.8671875,90225.1328125,90245.609375,387940352
2025-12-13 04:00:00+00:00,90397.828125,90416.1171875,90312.453125,90359.953125,778256384
2025-12-13 05:00:00+00:00,90351.421875,90394.5703125,90290.546875,90394.21875,655106048
2025-12-13 06:00:00+00:00,90368.75,90376.5078125,90293.5,90354.671875,0
2025-12-13 07:00:00+00:00,90354.0,90409.7421875,90346.265625,90358.640625,0
2025-12-13 08:00:00+00:00,90441.3203125,90550.359375,90335.203125,90351.9921875,0
2025-12-13 09:00:00+00:00,90413.4375,90515.359375,90413.4375,90462.6796875,0
2025-12-13 10:00:00+00:00,90581.6640625,90644.8359375,90419.4453125,90419.4453125,0
2025-12-13 11:00:00+00:00,90355.0390625,90621.734375,90335.796875,90588.3203125,270860288
