Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2026-02-21 16:00:00+00:00,68370.8515625,68602.7890625,68346.6640625,68602.7890625,460701696
2026-02-21 16:15:00+00:00,68218.6015625,68350.28125,68127.203125,68350.28125,0
2026-02-21 16:30:00+00:00,68321.9140625,68332.8828125,68160.359375,68246.390625,9281536
2026-02-21 16:45:00+00:00,68302.8984375,68337.7890625,68300.6171875,68328.046875,182411264
2026-02-21 17:00:00+00:00,68271.4453125,68329.421875,68234.7421875,68297.265625,0
2026-02-21 17:15:00+00:00,68298.859375,68298.859375,68222.453125,68271.078125,0
2026-02-21 17:30:00+00:00,68381.625,68415.6015625,68274.1171875,68274.1171875,15126528
2026-02-21 17:45:00+00:00,68400.296875,68435.6484375,68383.828125,68415.8984375,0
2026-02-21 18:00:00+00:00,68417.0703125,68431.25,68393.6796875,68394.2421875,0
2026-02-21 18:15:00+00:00,68494.703125,68508.984375,68404.3203125,68404.3203125,0
2026-02-21 18:30:00+00:00,68536.8359375,68536.8359375,68478.3828125,68478.3828125,0
2026-02-21 18:45:00+00:00,68554.546875,68612.6484375,68492.8671875,68533.09375,0
2026-02-21 19:00:00+00:00,68607.6015625,68613.8359375,68523.796875,68551.15625,0
2026-02-21 19:15:00+00:00,68592.09375,68597.90625,68549.3046875,68582.671875,88004608
2026-02-21 19:30:00+00:00,68574.015625,68605.9921875,68558.5546875,68592.328125,48979968
2026-02-21 19:45:00+00:00,68526.921875,68597.25,68514.09375,68597.25,0
2026-02-21 20:00:00+00:00,68502.796875,68523.6640625,68487.15625,68513.03125,15792128
2026-02-21 20:15:00+00:00,68561.078125,68574.2265625,68480.015625,68481.9921875,0
2026-02-21 20:30:00+00:00,68342.078125,68560.8125,68331.6171875,68558.4765625,2869248
2026-02-21 20:45:00+00:00,68343.453125,68382.3125,68316.7421875,68363.5,133234688
2026-02-21 21:00:00+00:00,68246.5078125,68303.234375,68206.7578125,68206.7578125,0
2026-02-21 21:15:00+00:00,68352.2109375,68354.875,68270.6328125,68271.421875,0
2026-02-21 21:30:00+00:00,68314.296875,68358.4375,68314.296875,68342.8515625,115181568
2026-02-21 21:45:00+00:00,68353.4375,68355.3984375,68274.21875,68274.21875,0
2026-02-21 22:00:00+00:00,68333.4765625,68392.7734375,68330.875,68362.6796875,0
2026-02-21 22:15:00+00:00,68269.703125,68295.90625,68243.421875,68250.1328125,0
2026-02-21 22:30:00+00:00,68136.4140625,68268.4140625,68133.3671875,68268.4140625,0
2026-02-21 22:45:00+00:00,67947.1640625,68156.2265625,67947.1640625,68081.71875,92727296
2026-02-21 23:00:00+00:00,67971.703125,67995.78125,67936.3828125,67972.3203125,47869952
2026-02-21 23:15:00+00:00,68078.203125,68078.203125,67975.625,67975.6796875,38971392
2026-02-21 23:30:00+00:00,68069.078125,68096.0234375,68057.90625,68064.9765625,63502336
2026-02-21 23:45:00+00:00,67991.1796875,68038.59375,67963.7890625,68033.0078125,0
2026-02-22 00:00:00+00:00,68016.8203125,68018.625,67934.2890625,67969.0390625,89061376
2026-02-22 00:15:00+00:00,67849.8203125,68028.1796875,67797.3125,68004.9453125,0
2026-02-22 00:30:00+00:00,67863.6484375,67883.984375,67847.46875,67872.75,234053632
2026-02-22 00:45:00+00:00,67906.1796875,67906.1796875,67838.6875,67843.109375,0
2026-02-22 01:00:00+00:00,68000.375,68018.15625,67922.8984375,67924.0390625,155885568
2026-02-22 01:15:00+00:00,68070.3671875,68098.0,67996.4765625,67998.9921875,22269952
2026-02-22 01:30:00+00:00,68099.859375,68130.234375,68029.71875,68088.9453125,49590272
2026-02-22 01:45:00+00:00,68118.921875,68144.4765625,68080.265625,68094.0,81174528
2026-02-22 02:00:00+00:00,68167.125,68197.609375,68104.5,68121.0234375,0
2026-02-22 02:15:00+00:00,68064.9921875,68160.796875,68057.359375,68160.796875,121673728
2026-02-22 02:30:00+00:00,67984.71875,68076.1875,67982.515625,68060.3125,0
2026-02-22 02:45:00+00:00,67885.890625,68010.3125,67868.4609375,67983.1484375,162035712
2026-02-22 03:00:00+00:00,67995.953125,68001.1875,67889.3046875,67889.3046875,0
2026-02-22 03:15:00+00:00,67937.171875,68008.2578125,67838.8984375,68001.4375,166688768
2026-02-22 03:30:00+00:00,67943.3359375,67943.3359375,67892.9375,67939.7265625,217237504
2026-02-22 03:45:00+00:00,68004.8359375,68033.8203125,67952.34375,67970.796875,0
2026-02-22 04:00:00+00:00,68043.5390625,68055.359375,68016.7109375,68023.6875,4683776
2026-02-22 04:15:00+00:00,67995.890625,68048.6015625,67964.6171875,68041.140625,110233600
2026-02-22 04:30:00+00:00,67958.125,68031.7578125,67957.765625,67994.8671875,196294656
2026-02-22 04:45:00+00:00,67967.2265625,67983.2109375,67958.8515625,67960.71875,15917056
2026-02-22 05:00:00+00:00,67868.3828125,67990.0,67868.3828125,67976.34375,0
2026-02-22 05:15:00+00:00,67933.25,67952.5703125,67891.4296875,67891.4296875,177694720
2026-02-22 05:30:00+00:00,67921.5859375,67931.5390625,67912.4453125,67931.5390625,53970944
2026-02-22 05:45:00+00:00,67916.25,67922.75,67877.5390625,67922.75,69140480
2026-02-22 06:00:00+00:00,68013.6328125,68018.8671875,67952.1953125,67961.0546875,133085184
2026-02-22 06:15:00+00:00,68128.28125,68128.28125,68013.9609375,68013.9609375,51337216
2026-02-22 06:30:00+00:00,68052.375,68133.8203125,68045.015625,68098.53125,82022400
2026-02-22 06:45:00+00:00,68042.4453125,68064.0390625,68036.4375,68047.109375,66527232
2026-02-22 07:00:00+00:00,68012.40625,68034.7421875,67999.15625,68034.7421875,123811840
2026-02-22 07:15:00+00:00,68025.7265625,68030.546875,67991.171875,68019.734375,34396160
2026-02-22 07:30:00+00:00,68084.1484375,68095.515625,68008.796875,68012.3984375,37847040
2026-02-22 07:45:00+00:00,67994.5234375,68072.1171875,67994.5234375,68072.1171875,317872128
2026-02-22 08:00:00+00:00,67993.09375,68001.234375,67971.8984375,67996.6015625,0
2026-02-22 08:15:00+00:00,67936.6796875,68000.1875,67918.84375,68000.1875,36542464
2026-02-22 08:30:00+00:00,67952.1171875,67980.4375,67919.1796875,67929.765625,67835904
2026-02-22 08:45:00+00:00,67970.7890625,67970.7890625,67937.7265625,67946.59375,0
2026-02-22 09:00:00+00:00,67998.4453125,68004.0859375,67959.5703125,67959.5703125,0
2026-02-22 09:15:00+00:00,68021.71875,68028.671875,68002.140625,68002.140625,0
2026-02-22 09:30:00+00:00,68029.6015625,68031.6875,67986.8984375,68014.1328125,0
2026-02-22 09:45:00+00:00,68062.1796875,68073.9140625,68038.9921875,68038.9921875,112799744
2026-02-22 10:00:00+00:00,68028.3828125,68061.203125,68012.2421875,68061.203125,79326208
2026-02-22 10:15:00+00:00,68078.890625,68099.1015625,68024.78125,68025.3984375,3244032
2026-02-22 10:30:00+00:00,68087.421875,68089.015625,68075.2890625,68076.5390625,61684736
2026-02-22 10:45:00+00:00,68123.90625,68126.109375,68082.21875,68091.625,14884864
2026-02-22 11:00:00+00:00,68200.2265625,68215.2578125,68120.9609375,68120.9609375,110524416
2026-02-22 11:15:00+00:00,68209.046875,68225.2578125,68195.7734375,68205.5,0
2026-02-22 11:30:00+00:00,68180.4140625,68228.453125,68165.8671875,68205.3984375,0
2026-02-22 11:45:00+00:00,68194.921875,68197.5625,68169.9375,68169.9375,0
2026-02-22 12:00:00+00:00,67983.78125,68207.8125,67983.78125,68197.59375,0
2026-02-22 12:15:00+00:00,68059.25,68059.25,67989.4296875,67989.4296875,186426368
2026-02-22 12:30:00+00:00,67934.984375,68062.421875,67895.46875,68062.421875,6522880
2026-02-22 12:45:00+00:00,67939.3515625,67958.0625,67888.328125,67911.65625,41290752
2026-02-22 13:00:00+00:00,67955.6015625,67994.2421875,67928.921875,67928.921875,77215744
2026-02-22 13:15:00+00:00,67927.9140625,68014.015625,67927.9140625,67980.8671875,105843712
2026-02-22 13:30:00+00:00,67600.1796875,67936.625,67600.1796875,67921.9765625,306649088
2026-02-22 13:45:00+00:00,67643.4375,67676.515625,67603.65625,67603.65625,243564544
2026-02-22 14:00:00+00:00,67620.6953125,67640.2265625,67496.90625,67640.2265625,193193984
2026-02-22 14:15:00+00:00,67591.046875,67653.296875,67568.109375,67636.1484375,5660672
2026-02-22 14:30:00+00:00,67441.140625,67654.9140625,67441.140625,67588.015625,0
2026-02-22 14:45:00+00:00,67432.828125,67489.046875,67374.6484375,67448.546875,199616512
2026-02-22 15:00:00+00:00,67356.484375,67449.9453125,67310.578125,67430.265625,407633920
2026-02-22 15:15:00+00:00,67543.4296875,67570.125,67331.0703125,67403.8515625,92166144
2026-02-22 15:30:00+00:00,67677.8984375,67791.53125,67552.125,67579.4140625,297164800
2026-02-22 15:45:00+00:00,67687.765625,67773.921875,67687.765625,67758.828125,75466752
2026-02-22 16:00:00+00:00,67573.703125,67670.8828125,67573.515625,67670.21875,0
2026-02-22 16:15:00+00:00,67549.5390625,67594.3359375,67537.0,67574.5546875,27545600
2026-02-22 16:30:00+00:00,67548.3515625,67559.828125,67508.5078125,67548.984375,80211968
2026-02-22 16:45:00+00:00,67611.46875,67622.03125,67553.8125,67553.8125,79765504
2026-02-22 17:00:00+00:00,67576.6796875,67609.671875,67519.265625,67608.6328125,69570560
2026-02-22 17:15:00+00:00,67528.1640625,67549.140625,67512.6875,67549.140625,56580096
2026-02-22 17:30:00+00:00,67276.9921875,67509.6015625,67185.6015625,67509.6015625,393631744
2026-02-22 17:45:00+00:00,67351.78125,67359.0859375,67268.265625,67268.265625,315615232
2026-02-22 18:00:00+00:00,67369.5234375,67376.2578125,67313.625,67338.453125,179808256
2026-02-22 18:15:00+00:00,67318.171875,67427.3828125,67318.171875,67408.1875,30619648
2026-02-22 18:30:00+00:00,67355.84375,67355.84375,67295.78125,67316.328125,27705344
2026-02-22 18:45:00+00:00,67409.9375,67426.21875,67356.2265625,67356.2265625,78032896
2026-02-22 19:00:00+00:00,67403.7421875,67456.5390625,67403.7421875,67409.9375,140644352
2026-02-22 19:15:00+00:00,67390.140625,67418.125,67390.140625,67403.4453125,62529536
2026-02-22 19:30:00+00:00,67434.859375,67444.5625,67384.9140625,67391.2421875,73564160
2026-02-22 19:45:00+00:00,67398.5078125,67441.8046875,67380.40625,67441.8046875,12331008
2026-02-22 20:00:00+00:00,67344.3359375,67417.03125,67344.3359375,67400.375,69251072
2026-02-22 20:15:00+00:00,67414.0546875,67417.7109375,67353.609375,67353.609375,32958464
2026-02-22 20:30:00+00:00,67369.53125,67411.1640625,67369.53125,67411.1640625,58763264
